width,length,type,region,model,height-min,height-max,stories,shape,library,tags

# Great Britain France 
Ireland and Netherlands
12.0,08.0,residential,,objects/Blacky75/New-Black/RES_12x08_TypeNew_RoofBlack-2.obj,,,2,SQ,Blacky75,black;new
12.0,08.0,residential,,objects/Blacky75/New-Black/RES_12x08_TypeNew_RoofBlack-3.obj,,,2,SQ,Blacky75,black;new
12.0,08.0,residential,,objects/Blacky75/New-Black/RES_12x08_TypeNew_RoofBlack-4.obj,,,2,SQ,Blacky75,black;new
12.0,06.0,residential,,objects/Blacky75/New-Black/RES_12x06_RoofBlack_Type1.obj,,,2,SQ,Blacky75,black;new
12.0,06.0,residential,,objects/Blacky75/New-Black/RES_12x06_RoofBlack_Type2.obj,,,2,SQ,Blacky75,black;new
12.0,06.0,residential,,objects/Blacky75/New-Black/RES_12x06_RoofBlack_Type3.obj,,,2,SQ,Blacky75,black;new
12.0,06.0,residential,,objects/Blacky75/New-Black/RES_12x06_RoofBlack_Type4.obj,,,2,SQ,Blacky75,black;new
13.0,06.0,residential,,objects/Blacky75/New-Black/RES_13x06_RoofBlack_Type1.obj,,,2,SQ,Blacky75,black;new
13.0,06.0,residential,,objects/Blacky75/New-Black/RES_13x06_RoofBlack_Type2.obj,,,2,SQ,Blacky75,black;new
13.0,06.0,residential,,objects/Blacky75/New-Black/RES_13x06_RoofBlack_Type3.obj,,,2,SQ,Blacky75,black;new
13.0,06.0,residential,,objects/Blacky75/New-Black/RES_13x06_RoofBlack_Type4.obj,,,2,SQ,Blacky75,black;new
14.0,06.0,residential,,objects/Blacky75/New-Black/RES_14x06_RoofBlack_Type1.obj,,,2,SQ,Blacky75,black;new
14.0,06.0,residential,,objects/Blacky75/New-Black/RES_14x06_RoofBlack_Type2.obj,,,2,SQ,Blacky75,black;new
14.0,06.0,residential,,objects/Blacky75/New-Black/RES_14x06_RoofBlack_Type3.obj,,,2,SQ,Blacky75,black;new
14.0,06.0,residential,,objects/Blacky75/New-Black/RES_14x06_RoofBlack_Type4.obj,,,2,SQ,Blacky75,black;new
15.0,06.0,residential,,objects/Blacky75/New-Black/RES_15x06_RoofBlack_Type1.obj,,,2,SQ,Blacky75,black;new
15.0,06.0,residential,,objects/Blacky75/New-Black/RES_15x06_RoofBlack_Type2.obj,,,2,SQ,Blacky75,black;new
15.0,06.0,residential,,objects/Blacky75/New-Black/RES_15x06_RoofBlack_Type3.obj,,,2,SQ,Blacky75,black;new
15.0,06.0,residential,,objects/Blacky75/New-Black/RES_15x06_RoofBlack_Type4.obj,,,2,SQ,Blacky75,black;new
16.0,06.0,residential,,objects/Blacky75/New-Black/RES_16x06_RoofBlack_Type1.obj,,,2,SQ,Blacky75,black;new
16.0,06.0,residential,,objects/Blacky75/New-Black/RES_16x06_RoofBlack_Type2.obj,,,2,SQ,Blacky75,black;new
16.0,06.0,residential,,objects/Blacky75/New-Black/RES_16x06_RoofBlack_Type3.obj,,,2,SQ,Blacky75,black;new
16.0,06.0,residential,,objects/Blacky75/New-Black/RES_16x06_RoofBlack_Type4.obj,,,2,SQ,Blacky75,black;new
17.0,06.0,residential,,objects/Blacky75/New-Black/RES_17x06_RoofBlack_Type1.obj,,,2,SQ,Blacky75,black;new
17.0,06.0,residential,,objects/Blacky75/New-Black/RES_17x06_RoofBlack_Type2.obj,,,2,SQ,Blacky75,black;new
17.0,06.0,residential,,objects/Blacky75/New-Black/RES_17x06_RoofBlack_Type3.obj,,,2,SQ,Blacky75,black;new
17.0,06.0,residential,,objects/Blacky75/New-Black/RES_17x06_RoofBlack_Type4.obj,,,2,SQ,Blacky75,black;new
18.0,06.0,residential,,objects/Blacky75/New-Black/RES_18x06_RoofBlack_Type1.obj,,,2,SQ,Blacky75,black;new
18.0,06.0,residential,,objects/Blacky75/New-Black/RES_18x06_RoofBlack_Type2.obj,,,2,SQ,Blacky75,black;new
18.0,06.0,residential,,objects/Blacky75/New-Black/RES_18x06_RoofBlack_Type3.obj,,,2,SQ,Blacky75,black;new
18.0,06.0,residential,,objects/Blacky75/New-Black/RES_18x06_RoofBlack_Type4.obj,,,2,SQ,Blacky75,black;new
19.0,06.0,residential,,objects/Blacky75/New-Black/RES_19x06_RoofBlack_Type1.obj,,,2,SQ,Blacky75,black;new
19.0,06.0,residential,,objects/Blacky75/New-Black/RES_19x06_RoofBlack_Type2.obj,,,2,SQ,Blacky75,black;new
19.0,06.0,residential,,objects/Blacky75/New-Black/RES_19x06_RoofBlack_Type3.obj,,,2,SQ,Blacky75,black;new
19.0,06.0,residential,,objects/Blacky75/New-Black/RES_19x06_RoofBlack_Type4.obj,,,2,SQ,Blacky75,black;new
20.0,06.0,residential,,objects/Blacky75/New-Black/RES_20x06_RoofBlack_Type1.obj,,,2,SQ,Blacky75,black;new
20.0,06.0,residential,,objects/Blacky75/New-Black/RES_20x06_RoofBlack_Type2.obj,,,2,SQ,Blacky75,black;new
20.0,06.0,residential,,objects/Blacky75/New-Black/RES_20x06_RoofBlack_Type3.obj,,,2,SQ,Blacky75,black;new
20.0,06.0,residential,,objects/Blacky75/New-Black/RES_20x06_RoofBlack_Type4.obj,,,2,SQ,Blacky75,black;new
12.0,07.0,residential,,objects/Blacky75/New-Black/RES_12x07_RoofBlack_Type1.obj,,,2,SQ,Blacky75,black;new
12.0,07.0,residential,,objects/Blacky75/New-Black/RES_12x07_RoofBlack_Type2.obj,,,2,SQ,Blacky75,black;new
12.0,07.0,residential,,objects/Blacky75/New-Black/RES_12x07_RoofBlack_Type3.obj,,,2,SQ,Blacky75,black;new
12.0,07.0,residential,,objects/Blacky75/New-Black/RES_12x07_RoofBlack_Type4.obj,,,2,SQ,Blacky75,black;new
13.0,07.0,residential,,objects/Blacky75/New-Black/RES_13x07_RoofBlack_Type1.obj,,,2,SQ,Blacky75,black;new
13.0,07.0,residential,,objects/Blacky75/New-Black/RES_13x07_RoofBlack_Type2.obj,,,2,SQ,Blacky75,black;new
13.0,07.0,residential,,objects/Blacky75/New-Black/RES_13x07_RoofBlack_Type3.obj,,,2,SQ,Blacky75,black;new
13.0,07.0,residential,,objects/Blacky75/New-Black/RES_13x07_RoofBlack_Type4.obj,,,2,SQ,Blacky75,black;new
14.0,07.0,residential,,objects/Blacky75/New-Black/RES_14x07_RoofBlack_Type1.obj,,,2,SQ,Blacky75,black;new
14.0,07.0,residential,,objects/Blacky75/New-Black/RES_14x07_RoofBlack_Type2.obj,,,2,SQ,Blacky75,black;new
14.0,07.0,residential,,objects/Blacky75/New-Black/RES_14x07_RoofBlack_Type3.obj,,,2,SQ,Blacky75,black;new
14.0,07.0,residential,,objects/Blacky75/New-Black/RES_14x07_RoofBlack_Type4.obj,,,2,SQ,Blacky75,black;new
15.0,07.0,residential,,objects/Blacky75/New-Black/RES_15x07_RoofBlack_Type1.obj,,,2,SQ,Blacky75,black;new
15.0,07.0,residential,,objects/Blacky75/New-Black/RES_15x07_RoofBlack_Type2.obj,,,2,SQ,Blacky75,black;new
15.0,07.0,residential,,objects/Blacky75/New-Black/RES_15x07_RoofBlack_Type3.obj,,,2,SQ,Blacky75,black;new
15.0,07.0,residential,,objects/Blacky75/New-Black/RES_15x07_RoofBlack_Type4.obj,,,2,SQ,Blacky75,black;new
16.0,07.0,residential,,objects/Blacky75/New-Black/RES_16x07_RoofBlack_Type1.obj,,,2,SQ,Blacky75,black;new
16.0,07.0,residential,,objects/Blacky75/New-Black/RES_16x07_RoofBlack_Type2.obj,,,2,SQ,Blacky75,black;new
16.0,07.0,residential,,objects/Blacky75/New-Black/RES_16x07_RoofBlack_Type3.obj,,,2,SQ,Blacky75,black;new
16.0,07.0,residential,,objects/Blacky75/New-Black/RES_16x07_RoofBlack_Type4.obj,,,2,SQ,Blacky75,black;new
17.0,07.0,residential,,objects/Blacky75/New-Black/RES_17x07_RoofBlack_Type1.obj,,,2,SQ,Blacky75,black;new
17.0,07.0,residential,,objects/Blacky75/New-Black/RES_17x07_RoofBlack_Type2.obj,,,2,SQ,Blacky75,black;new
17.0,07.0,residential,,objects/Blacky75/New-Black/RES_17x07_RoofBlack_Type3.obj,,,2,SQ,Blacky75,black;new
17.0,07.0,residential,,objects/Blacky75/New-Black/RES_17x07_RoofBlack_Type4.obj,,,2,SQ,Blacky75,black;new
18.0,07.0,residential,,objects/Blacky75/New-Black/RES_18x07_RoofBlack_Type1.obj,,,2,SQ,Blacky75,black;new
18.0,07.0,residential,,objects/Blacky75/New-Black/RES_18x07_RoofBlack_Type2.obj,,,2,SQ,Blacky75,black;new
18.0,07.0,residential,,objects/Blacky75/New-Black/RES_18x07_RoofBlack_Type3.obj,,,2,SQ,Blacky75,black;new
18.0,07.0,residential,,objects/Blacky75/New-Black/RES_18x07_RoofBlack_Type4.obj,,,2,SQ,Blacky75,black;new
19.0,07.0,residential,,objects/Blacky75/New-Black/RES_19x07_RoofBlack_Type1.obj,,,2,SQ,Blacky75,black;new
19.0,07.0,residential,,objects/Blacky75/New-Black/RES_19x07_RoofBlack_Type2.obj,,,2,SQ,Blacky75,black;new
19.0,07.0,residential,,objects/Blacky75/New-Black/RES_19x07_RoofBlack_Type3.obj,,,2,SQ,Blacky75,black;new
19.0,07.0,residential,,objects/Blacky75/New-Black/RES_19x07_RoofBlack_Type4.obj,,,2,SQ,Blacky75,black;new
20.0,07.0,residential,,objects/Blacky75/New-Black/RES_20x07_RoofBlack_Type1.obj,,,2,SQ,Blacky75,black;new
20.0,07.0,residential,,objects/Blacky75/New-Black/RES_20x07_RoofBlack_Type2.obj,,,2,SQ,Blacky75,black;new
20.0,07.0,residential,,objects/Blacky75/New-Black/RES_20x07_RoofBlack_Type3.obj,,,2,SQ,Blacky75,black;new
20.0,07.0,residential,,objects/Blacky75/New-Black/RES_20x07_RoofBlack_Type4.obj,,,2,SQ,Blacky75,black;new
5.0,6.0,residential,,objects/Blacky75/New-Black/RES_06x05_TypeNew1_RoofBlack-1.obj,,,2,SQ,Blacky75,black;new
5.0,6.0,residential,,objects/Blacky75/New-Black/RES_06x05_TypeNew1_RoofBlack-2.obj,,,2,SQ,Blacky75,black;new
5.0,6.0,residential,,objects/Blacky75/New-Black/RES_06x05_TypeNew1_RoofBlack-3.obj,,,2,SQ,Blacky75,black;new
5.0,6.0,residential,,objects/Blacky75/New-Black/RES_06x05_TypeNew1_RoofBlack-4.obj,,,2,SQ,Blacky75,black;new
6.0,6.0,residential,,objects/Blacky75/New-Black/RES_06x06_TypeNew1_RoofBlack-1.obj,,,2,SQ,Blacky75,black;new
6.0,6.0,residential,,objects/Blacky75/New-Black/RES_06x06_TypeNew1_RoofBlack-2.obj,,,2,SQ,Blacky75,black;new
6.0,6.0,residential,,objects/Blacky75/New-Black/RES_06x06_TypeNew1_RoofBlack-3.obj,,,2,SQ,Blacky75,black;new
6.0,6.0,residential,,objects/Blacky75/New-Black/RES_06x06_TypeNew1_RoofBlack-4.obj,,,2,SQ,Blacky75,black;new
5.0,7.0,residential,,objects/Blacky75/New-Black/RES_07x05_TypeNew1_RoofBlack-1.obj,,,2,SQ,Blacky75,black;new
5.0,7.0,residential,,objects/Blacky75/New-Black/RES_07x05_TypeNew1_RoofBlack-2.obj,,,2,SQ,Blacky75,black;new
5.0,7.0,residential,,objects/Blacky75/New-Black/RES_07x05_TypeNew1_RoofBlack-3.obj,,,2,SQ,Blacky75,black;new
5.0,7.0,residential,,objects/Blacky75/New-Black/RES_07x05_TypeNew1_RoofBlack-4.obj,,,2,SQ,Blacky75,black;new
6.0,7.0,residential,,objects/Blacky75/New-Black/RES_07x06_TypeNew1_RoofBlack-1.obj,,,2,SQ,Blacky75,black;new
6.0,7.0,residential,,objects/Blacky75/New-Black/RES_07x06_TypeNew1_RoofBlack-2.obj,,,2,SQ,Blacky75,black;new
6.0,7.0,residential,,objects/Blacky75/New-Black/RES_07x06_TypeNew1_RoofBlack-3.obj,,,2,SQ,Blacky75,black;new
6.0,7.0,residential,,objects/Blacky75/New-Black/RES_07x06_TypeNew1_RoofBlack-4.obj,,,2,SQ,Blacky75,black;new
7.0,7.0,residential,,objects/Blacky75/New-Black/RES_07x07_TypeNew1_RoofBlack-1.obj,,,2,SQ,Blacky75,black;new
7.0,7.0,residential,,objects/Blacky75/New-Black/RES_07x07_TypeNew1_RoofBlack-2.obj,,,2,SQ,Blacky75,black;new
7.0,7.0,residential,,objects/Blacky75/New-Black/RES_07x07_TypeNew1_RoofBlack-3.obj,,,2,SQ,Blacky75,black;new
7.0,7.0,residential,,objects/Blacky75/New-Black/RES_07x07_TypeNew1_RoofBlack-4.obj,,,2,SQ,Blacky75,black;new
8.0,5.0,residential,,objects/Blacky75/New-Black/RES_08x05_TypeNew1_RoofBlack-1.obj,,,2,SQ,Blacky75,black;new
8.0,5.0,residential,,objects/Blacky75/New-Black/RES_08x05_TypeNew1_RoofBlack-2.obj,,,2,SQ,Blacky75,black;new
8.0,5.0,residential,,objects/Blacky75/New-Black/RES_08x05_TypeNew1_RoofBlack-3.obj,,,2,SQ,Blacky75,black;new
8.0,5.0,residential,,objects/Blacky75/New-Black/RES_08x05_TypeNew1_RoofBlack-4.obj,,,2,SQ,Blacky75,black;new
8.0,6.0,residential,,objects/Blacky75/New-Black/RES_08x06_TypeNew1_RoofBlack-1.obj,,,2,SQ,Blacky75,black;new
8.0,6.0,residential,,objects/Blacky75/New-Black/RES_08x06_TypeNew1_RoofBlack-2.obj,,,2,SQ,Blacky75,black;new
8.0,6.0,residential,,objects/Blacky75/New-Black/RES_08x06_TypeNew1_RoofBlack-3.obj,,,2,SQ,Blacky75,black;new
8.0,6.0,residential,,objects/Blacky75/New-Black/RES_08x06_TypeNew1_RoofBlack-4.obj,,,2,SQ,Blacky75,black;new
8.0,7.0,residential,,objects/Blacky75/New-Black/RES_08x07_TypeNew1_RoofBlack-1.obj,,,2,SQ,Blacky75,black;new
8.0,7.0,residential,,objects/Blacky75/New-Black/RES_08x07_TypeNew1_RoofBlack-2.obj,,,2,SQ,Blacky75,black;new
8.0,7.0,residential,,objects/Blacky75/New-Black/RES_08x07_TypeNew1_RoofBlack-3.obj,,,2,SQ,Blacky75,black;new
8.0,7.0,residential,,objects/Blacky75/New-Black/RES_08x07_TypeNew1_RoofBlack-4.obj,,,2,SQ,Blacky75,black;new
8.0,7.0,residential,,objects/Blacky75/New-Black/RES_08x07_TypeNew1_RoofBlack-5.obj,,,2,SQ,Blacky75,black;new
8.0,8.0,residential,,objects/Blacky75/New-Black/RES_08x08_TypeNew1_RoofBlack-1.obj,,,2,SQ,Blacky75,black;new
8.0,8.0,residential,,objects/Blacky75/New-Black/RES_08x08_TypeNew1_RoofBlack-2.obj,,,2,SQ,Blacky75,black;new
8.0,8.0,residential,,objects/Blacky75/New-Black/RES_08x08_TypeNew1_RoofBlack-3.obj,,,2,SQ,Blacky75,black;new
8.0,8.0,residential,,objects/Blacky75/New-Black/RES_08x08_TypeNew1_RoofBlack-4.obj,,,2,SQ,Blacky75,black;new
9.0,6.0,residential,,objects/Blacky75/New-Black/RES_09x06_TypeNew1_RoofBlack-1.obj,,,2,SQ,Blacky75,black;new
9.0,6.0,residential,,objects/Blacky75/New-Black/RES_09x06_TypeNew1_RoofBlack-2.obj,,,2,SQ,Blacky75,black;new
9.0,6.0,residential,,objects/Blacky75/New-Black/RES_09x06_TypeNew1_RoofBlack-3.obj,,,2,SQ,Blacky75,black;new
9.0,6.0,residential,,objects/Blacky75/New-Black/RES_09x06_TypeNew1_RoofBlack-4.obj,,,2,SQ,Blacky75,black;new
9.0,7.0,residential,,objects/Blacky75/New-Black/RES_09x07_TypeNew1_RoofBlack-1.obj,,,2,SQ,Blacky75,black;new
9.0,7.0,residential,,objects/Blacky75/New-Black/RES_09x07_TypeNew1_RoofBlack-2.obj,,,2,SQ,Blacky75,black;new
9.0,7.0,residential,,objects/Blacky75/New-Black/RES_09x07_TypeNew1_RoofBlack-3.obj,,,2,SQ,Blacky75,black;new
9.0,7.0,residential,,objects/Blacky75/New-Black/RES_09x07_TypeNew1_RoofBlack-4.obj,,,2,SQ,Blacky75,black;new
9.0,8.0,residential,,objects/Blacky75/New-Black/RES_09x08_TypeNew1_RoofBlack-1.obj,,,2,SQ,Blacky75,black;new
9.0,8.0,residential,,objects/Blacky75/New-Black/RES_09x08_TypeNew1_RoofBlack-2.obj,,,2,SQ,Blacky75,black;new
9.0,8.0,residential,,objects/Blacky75/New-Black/RES_09x08_TypeNew1_RoofBlack-3.obj,,,2,SQ,Blacky75,black;new
9.0,8.0,residential,,objects/Blacky75/New-Black/RES_09x08_TypeNew1_RoofBlack-4.obj,,,2,SQ,Blacky75,black;new
9.0,9.0,residential,,objects/Blacky75/New-Black/RES_09x09_TypeNew1_RoofBlack-1.obj,,,2,SQ,Blacky75,black;new
9.0,9.0,residential,,objects/Blacky75/New-Black/RES_09x09_TypeNew1_RoofBlack-2.obj,,,2,SQ,Blacky75,black;new
9.0,9.0,residential,,objects/Blacky75/New-Black/RES_09x09_TypeNew1_RoofBlack-3.obj,,,2,SQ,Blacky75,black;new
9.0,9.0,residential,,objects/Blacky75/New-Black/RES_09x09_TypeNew1_RoofBlack-4.obj,,,2,SQ,Blacky75,black;new
10.0,6.0,residential,,objects/Blacky75/New-Black/RES_10x06_TypeNew1_RoofBlack-1.obj,,,2,SQ,Blacky75,black;new
10.0,6.0,residential,,objects/Blacky75/New-Black/RES_10x06_TypeNew1_RoofBlack-2.obj,,,2,SQ,Blacky75,black;new
10.0,6.0,residential,,objects/Blacky75/New-Black/RES_10x06_TypeNew1_RoofBlack-3.obj,,,2,SQ,Blacky75,black;new
10.0,6.0,residential,,objects/Blacky75/New-Black/RES_10x06_TypeNew1_RoofBlack-4.obj,,,2,SQ,Blacky75,black;new
10.0,7.0,residential,,objects/Blacky75/New-Black/RES_10x07_TypeNew1_RoofBlack-1.obj,,,2,SQ,Blacky75,black;new
10.0,7.0,residential,,objects/Blacky75/New-Black/RES_10x07_TypeNew1_RoofBlack-2.obj,,,2,SQ,Blacky75,black;new
10.0,7.0,residential,,objects/Blacky75/New-Black/RES_10x07_TypeNew1_RoofBlack-3.obj,,,2,SQ,Blacky75,black;new
10.0,7.0,residential,,objects/Blacky75/New-Black/RES_10x07_TypeNew1_RoofBlack-4.obj,,,2,SQ,Blacky75,black;new
10.0,8.0,residential,,objects/Blacky75/New-Black/RES_10x08_TypeNew1_RoofBlack-1.obj,,,2,SQ,Blacky75,black;new
10.0,8.0,residential,,objects/Blacky75/New-Black/RES_10x08_TypeNew1_RoofBlack-2.obj,,,2,SQ,Blacky75,black;new
10.0,8.0,residential,,objects/Blacky75/New-Black/RES_10x08_TypeNew1_RoofBlack-3.obj,,,2,SQ,Blacky75,black;new
10.0,8.0,residential,,objects/Blacky75/New-Black/RES_10x08_TypeNew1_RoofBlack-4.obj,,,2,SQ,Blacky75,black;new
10.0,9.0,residential,,objects/Blacky75/New-Black/RES_10x09_TypeNew1_RoofBlack-1.obj,,,2,SQ,Blacky75,black;new
10.0,9.0,residential,,objects/Blacky75/New-Black/RES_10x09_TypeNew1_RoofBlack-2.obj,,,2,SQ,Blacky75,black;new
10.0,9.0,residential,,objects/Blacky75/New-Black/RES_10x09_TypeNew1_RoofBlack-3.obj,,,2,SQ,Blacky75,black;new
10.0,9.0,residential,,objects/Blacky75/New-Black/RES_10x09_TypeNew1_RoofBlack-4.obj,,,2,SQ,Blacky75,black;new
10.0,10.0,residential,,objects/Blacky75/New-Black/RES_10x10_TypeNew1_RoofBlack-1.obj,,,2,SQ,Blacky75,black;new
10.0,10.0,residential,,objects/Blacky75/New-Black/RES_10x10_TypeNew1_RoofBlack-2.obj,,,2,SQ,Blacky75,black;new
10.0,10.0,residential,,objects/Blacky75/New-Black/RES_10x10_TypeNew1_RoofBlack-3.obj,,,2,SQ,Blacky75,black;new
10.0,10.0,residential,,objects/Blacky75/New-Black/RES_10x10_TypeNew1_RoofBlack-4.obj,,,2,SQ,Blacky75,black;new
11.0,6.0,residential,,objects/Blacky75/New-Black/RES_11x06_TypeNew1_RoofBlack-1.obj,,,2,SQ,Blacky75,black;new
11.0,6.0,residential,,objects/Blacky75/New-Black/RES_11x06_TypeNew1_RoofBlack-2.obj,,,2,SQ,Blacky75,black;new
11.0,6.0,residential,,objects/Blacky75/New-Black/RES_11x06_TypeNew1_RoofBlack-3.obj,,,2,SQ,Blacky75,black;new
11.0,6.0,residential,,objects/Blacky75/New-Black/RES_11x06_TypeNew1_RoofBlack-4.obj,,,2,SQ,Blacky75,black;new
11.0,7.0,residential,,objects/Blacky75/New-Black/RES_11x07_TypeNew1_RoofBlack-1.obj,,,2,SQ,Blacky75,black;new
11.0,7.0,residential,,objects/Blacky75/New-Black/RES_11x07_TypeNew1_RoofBlack-2.obj,,,2,SQ,Blacky75,black;new
11.0,7.0,residential,,objects/Blacky75/New-Black/RES_11x07_TypeNew1_RoofBlack-3.obj,,,2,SQ,Blacky75,black;new
11.0,7.0,residential,,objects/Blacky75/New-Black/RES_11x07_TypeNew1_RoofBlack-4.obj,,,2,SQ,Blacky75,black;new
11.0,8.0,residential,,objects/Blacky75/New-Black/RES_11x08_TypeNew1_RoofBlack-1.obj,,,2,SQ,Blacky75,black;new
11.0,8.0,residential,,objects/Blacky75/New-Black/RES_11x08_TypeNew1_RoofBlack-2.obj,,,2,SQ,Blacky75,black;new
11.0,8.0,residential,,objects/Blacky75/New-Black/RES_11x08_TypeNew1_RoofBlack-3.obj,,,2,SQ,Blacky75,black;new
11.0,8.0,residential,,objects/Blacky75/New-Black/RES_11x08_TypeNew1_RoofBlack-4.obj,,,2,SQ,Blacky75,black;new
11.0,9.0,residential,,objects/Blacky75/New-Black/RES_11x09_TypeNew1_RoofBlack-1.obj,,,2,SQ,Blacky75,black;new
11.0,9.0,residential,,objects/Blacky75/New-Black/RES_11x09_TypeNew1_RoofBlack-2.obj,,,2,SQ,Blacky75,black;new
11.0,9.0,residential,,objects/Blacky75/New-Black/RES_11x09_TypeNew1_RoofBlack-3.obj,,,2,SQ,Blacky75,black;new
11.0,9.0,residential,,objects/Blacky75/New-Black/RES_11x09_TypeNew1_RoofBlack-4.obj,,,2,SQ,Blacky75,black;new
11.0,10.0,residential,,objects/Blacky75/New-Black/RES_11x10_TypeNew1_RoofBlack-1.obj,,,2,SQ,Blacky75,black;new
11.0,10.0,residential,,objects/Blacky75/New-Black/RES_11x10_TypeNew1_RoofBlack-2.obj,,,2,SQ,Blacky75,black;new
11.0,10.0,residential,,objects/Blacky75/New-Black/RES_11x10_TypeNew1_RoofBlack-3.obj,,,2,SQ,Blacky75,black;new
11.0,10.0,residential,,objects/Blacky75/New-Black/RES_11x10_TypeNew1_RoofBlack-4.obj,,,2,SQ,Blacky75,black;new
11.0,11.0,residential,,objects/Blacky75/New-Black/RES_11x11_TypeNew1_RoofBlack-1.obj,,,2,SQ,Blacky75,black;new
11.0,11.0,residential,,objects/Blacky75/New-Black/RES_11x11_TypeNew1_RoofBlack-2.obj,,,2,SQ,Blacky75,black;new
11.0,11.0,residential,,objects/Blacky75/New-Black/RES_11x11_TypeNew1_RoofBlack-3.obj,,,2,SQ,Blacky75,black;new
11.0,11.0,residential,,objects/Blacky75/New-Black/RES_11x11_TypeNew1_RoofBlack-4.obj,,,2,SQ,Blacky75,black;new
12.0,06.0,residential,,objects/Blacky75/New-Black/RES_12x06_TypeNew1_RoofBlack-1.obj,,,2,SQ,Blacky75,black;new
12.0,06.0,residential,,objects/Blacky75/New-Black/RES_12x06_TypeNew1_RoofBlack-2.obj,,,2,SQ,Blacky75,black;new
12.0,06.0,residential,,objects/Blacky75/New-Black/RES_12x06_TypeNew1_RoofBlack-3.obj,,,2,SQ,Blacky75,black;new
12.0,06.0,residential,,objects/Blacky75/New-Black/RES_12x06_TypeNew1_RoofBlack-4.obj,,,2,SQ,Blacky75,black;new
12.0,07.0,residential,,objects/Blacky75/New-Black/RES_12x07_TypeNew1_RoofBlack-1.obj,,,2,SQ,Blacky75,black;new
12.0,07.0,residential,,objects/Blacky75/New-Black/RES_12x07_TypeNew1_RoofBlack-2.obj,,,2,SQ,Blacky75,black;new
12.0,07.0,residential,,objects/Blacky75/New-Black/RES_12x07_TypeNew1_RoofBlack-3.obj,,,2,SQ,Blacky75,black;new
12.0,07.0,residential,,objects/Blacky75/New-Black/RES_12x07_TypeNew1_RoofBlack-4.obj,,,2,SQ,Blacky75,black;new
12.0,08.0,residential,,objects/Blacky75/New-Black/RES_12x08_TypeNew1_RoofBlack-1.obj,,,2,SQ,Blacky75,black;new
12.0,08.0,residential,,objects/Blacky75/New-Black/RES_12x08_TypeNew1_RoofBlack-2.obj,,,2,SQ,Blacky75,black;new
12.0,08.0,residential,,objects/Blacky75/New-Black/RES_12x08_TypeNew1_RoofBlack-3.obj,,,2,SQ,Blacky75,black;new
12.0,08.0,residential,,objects/Blacky75/New-Black/RES_12x08_TypeNew1_RoofBlack-4.obj,,,2,SQ,Blacky75,black;new
5.0,6.0,residential,,objects/Blacky75/New-Red/RES_06x05_TypeNew_RoofRed-1.obj,,,2,SQ,Blacky75,red;new
5.0,6.0,residential,,objects/Blacky75/New-Red/RES_06x05_TypeNew_RoofRed-2.obj,,,2,SQ,Blacky75,red;new
5.0,6.0,residential,,objects/Blacky75/New-Red/RES_06x05_TypeNew_RoofRed-3.obj,,,2,SQ,Blacky75,red;new
5.0,6.0,residential,,objects/Blacky75/New-Red/RES_06x05_TypeNew_RoofRed-4.obj,,,2,SQ,Blacky75,red;new
6.0,6.0,residential,,objects/Blacky75/New-Red/RES_06x06_TypeNew_RoofRed-1.obj,,,2,SQ,Blacky75,red;new
6.0,6.0,residential,,objects/Blacky75/New-Red/RES_06x06_TypeNew_RoofRed-2.obj,,,2,SQ,Blacky75,red;new
6.0,6.0,residential,,objects/Blacky75/New-Red/RES_06x06_TypeNew_RoofRed-3.obj,,,2,SQ,Blacky75,red;new
6.0,6.0,residential,,objects/Blacky75/New-Red/RES_06x06_TypeNew_RoofRed-4.obj,,,2,SQ,Blacky75,red;new
5.0,7.0,residential,,objects/Blacky75/New-Red/RES_07x05_TypeNew_RoofRed-1.obj,,,2,SQ,Blacky75,red;new
5.0,7.0,residential,,objects/Blacky75/New-Red/RES_07x05_TypeNew_RoofRed-2.obj,,,2,SQ,Blacky75,red;new
5.0,7.0,residential,,objects/Blacky75/New-Red/RES_07x05_TypeNew_RoofRed-3.obj,,,2,SQ,Blacky75,red;new
5.0,7.0,residential,,objects/Blacky75/New-Red/RES_07x05_TypeNew_RoofRed-4.obj,,,2,SQ,Blacky75,red;new
6.0,7.0,residential,,objects/Blacky75/New-Red/RES_07x06_TypeNew_RoofRed-1.obj,,,2,SQ,Blacky75,red;new
6.0,7.0,residential,,objects/Blacky75/New-Red/RES_07x06_TypeNew_RoofRed-2.obj,,,2,SQ,Blacky75,red;new
6.0,7.0,residential,,objects/Blacky75/New-Red/RES_07x06_TypeNew_RoofRed-3.obj,,,2,SQ,Blacky75,red;new
6.0,7.0,residential,,objects/Blacky75/New-Red/RES_07x06_TypeNew_RoofRed-4.obj,,,2,SQ,Blacky75,red;new
7.0,7.0,residential,,objects/Blacky75/New-Red/RES_07x07_TypeNew_RoofRed-1.obj,,,2,SQ,Blacky75,red;new
7.0,7.0,residential,,objects/Blacky75/New-Red/RES_07x07_TypeNew_RoofRed-2.obj,,,2,SQ,Blacky75,red;new
7.0,7.0,residential,,objects/Blacky75/New-Red/RES_07x07_TypeNew_RoofRed-3.obj,,,2,SQ,Blacky75,red;new
7.0,7.0,residential,,objects/Blacky75/New-Red/RES_07x07_TypeNew_RoofRed-4.obj,,,2,SQ,Blacky75,red;new
8.0,5.0,residential,,objects/Blacky75/New-Red/RES_08x05_TypeNew_RoofRed-1.obj,,,2,SQ,Blacky75,red;new
